artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Sheck Wes,Mo Bamba,183906,True,2018,77,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,hip hop
Dido,Thank You,218360,False,1999,73,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,pop
James Morrison,Wonderful World,210066,False,2006,49,0.474,0.71,1,-4.606,1,0.029,0.0548,0.0,0.0974,0.591,78.969,"pop, R&B"
Boys Like Girls,The Great Escape,206520,False,2007,62,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,pop
Avicii,Silhouettes - Original Radio Edit,211880,False,2012,53,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,"pop, Dance/Electronic"
Rae Sremmurd,No Type,200080,True,2015,71,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,"hip hop, pop"
Ed Sheeran,Don't,219840,False,2014,72,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,pop
Aaliyah,More Than A Woman,230346,False,2002,42,0.646,0.638,11,-5.803,1,0.0787,0.0556,0.0014,0.182,0.74,86.994,"hip hop, pop, R&B"
Terror Squad,Lean Back,247426,True,2004,67,0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,hip hop
Grimes,Oblivion,251266,False,2012,0,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,"pop, rock, Dance/Electronic"
Bastille,Pompeii,214147,False,2013,74,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,"pop, rock"
Benny Benassi,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,285570,False,2003,66,0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.0745,0.339,130.017,"pop, Dance/Electronic"
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215413,False,2016,68,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,pop
Bow Wow,Bounce With Me (feat. Xscape) - Edited Album Version,175893,False,2000,36,0.852,0.75,8,-5.153,1,0.168,0.434,0.0,0.265,0.934,72.016,"hip hop, pop, R&B"
Rachel Stevens,Sweet Dreams My LA Ex - Radio Edit,208386,False,2003,38,0.85,0.862,2,-3.587,1,0.138,0.0733,0.00144,0.0936,0.908,130.036,"pop, Dance/Electronic"
Justin Bieber,As Long As You Love Me,229466,False,2012,67,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,pop
Meek Mill,Going Bad (feat. Drake),180522,True,2018,78,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,"hip hop, pop"
Juanes,La Camisa Negra,216706,False,2004,70,0.751,0.731,6,-4.419,0,0.0308,0.0838,0.0,0.0556,0.973,97.007,"pop, latin"
Years & Years,King,215360,False,2015,0,0.559,0.848,4,-4.125,0,0.0388,0.0665,0.0,0.382,0.466,119.977,"pop, Dance/Electronic"
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173,True,2017,72,0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979,"hip hop, pop"
Robbie Williams,Rock DJ,258560,False,2000,68,0.708,0.772,7,-4.264,1,0.0322,0.0267,0.0,0.467,0.861,103.035,"pop, rock"
LMFAO,Sexy And I Know It,199480,False,2011,67,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,"hip hop, pop, Dance/Electronic"
Hot Chelle Rae,Tonight Tonight,200466,False,2011,73,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,"hip hop, pop, rock"
Ellie Goulding,Burn,231211,False,2014,70,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,"pop, rock, Dance/Electronic"
Dominic Fike,3 Nights,177666,False,2018,78,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,"rock, pop"
Burak Yeter,Tuesday (feat. Danelle Sandoval),241874,False,2016,72,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,Dance/Electronic
Justin Timberlake,Summer Love,252973,False,2006,66,0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.328,0.477,95.802,pop
Backstreet Boys,Show Me the Meaning of Being Lonely,234960,False,1999,68,0.63,0.625,6,-5.088,0,0.0252,0.231,0.0,0.0765,0.683,167.998,pop
Nelly,Grillz,271160,False,2005,60,0.867,0.504,4,-7.737,0,0.241,0.0358,0.0,0.307,0.84,82.996,"hip hop, pop, R&B"
Drake,Jumpman,205879,True,2015,72,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,"hip hop, pop, R&B"
Alesso,Heroes (we could be),209866,False,2014,52,0.521,0.754,5,-4.144,1,0.0634,0.0373,0.0,0.239,0.352,125.876,"pop, Dance/Electronic"
Craig David,Rise & Fall (feat. Sting),287226,False,2002,59,0.405,0.589,6,-7.51,0,0.0586,0.252,0.0,0.661,0.808,83.373,"hip hop, pop, R&B"
Fabolous,Make Me Better,253573,True,2007,62,0.607,0.599,11,-6.886,1,0.0995,0.33,0.0,0.199,0.562,86.491,"hip hop, pop, R&B"
Jessie J,Do It Like A Dude,195240,True,2011,57,0.663,0.843,2,-3.672,1,0.049,0.0491,0.0,0.364,0.375,140.036,"hip hop, pop"
Rihanna,We Found Love,215226,False,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,"hip hop, pop, R&B"
Rihanna,Man Down,267000,True,2010,68,0.47,0.904,0,-4.024,0,0.177,0.0436,0.0,0.0491,0.557,155.788,"hip hop, pop, R&B"
Ella Henderson,Ghost,213213,False,2014,63,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,"pop, Dance/Electronic"
Keyshia Cole,Let It Go,238360,False,2007,58,0.808,0.721,1,-5.165,1,0.213,0.197,0.0,0.205,0.773,94.955,"hip hop, pop, R&B"
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,217346,False,2014,63,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,"hip hop, pop, Dance/Electronic"
DB Boulevard,Point Of View - Radio Edit,231166,False,2018,0,0.676,0.715,6,-6.854,1,0.0287,0.00284,0.0746,0.0685,0.275,129.006,Dance/Electronic
Wiz Khalifa,Black and Yellow,217666,True,2011,75,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,"hip hop, pop"
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534,False,2015,78,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,"pop, rock, Dance/Electronic"
Silentó,Watch Me (Whip / Nae Nae),185131,False,2015,0,0.819,0.768,8,-8.522,1,0.134,0.234,0.0,0.334,0.964,139.982,hip hop
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,False,2012,77,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,"hip hop, pop, latin"
Twista,Slow Jamz,316053,True,2004,72,0.559,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,"hip hop, pop, R&B"
Justin Timberlake,LoveStoned / I Think She Knows (Interlude),444333,True,2006,57,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,pop
Jack White,Another Way to Die,262240,False,2007,56,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,"rock, blues"
Kanye West,Mercy,329320,True,2012,73,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,hip hop
Erick Sermon,Music (feat. Marvin Gaye),223133,True,2001,57,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.0757,0.884,100.01,"hip hop, pop"
Jax Jones,You Don't Know Me - Radio Edit,213946,True,2016,1,0.876,0.669,11,-6.054,0,0.138,0.163,0.0,0.185,0.682,124.007,"hip hop, pop, Dance/Electronic"
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),251626,False,2012,69,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,"pop, R&B"
Leona Lewis,A Moment Like This,257293,False,2007,57,0.261,0.562,8,-3.667,1,0.0301,0.423,7.54e-06,0.131,0.167,70.543,"pop, R&B"
Childish Gambino,3005,235662,True,2013,0,0.681,0.463,6,-6.542,0,0.289,0.128,0.0,0.0769,0.661,82.92,hip hop
Enya,Only Time,218546,False,2000,69,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,"World/Traditional, Folk/Acoustic"
Jonas Blue,Rise,194407,False,2018,70,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,"pop, Dance/Electronic"
Basshunter,Now You're Gone - Video Edit,148186,False,2008,63,0.639,0.976,1,-5.503,1,0.354,0.0213,0.0,0.0856,0.354,147.99,pop
Danity Kane,Damaged,244266,False,2008,57,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,"pop, R&B"
Mac Miller,Donald Trump,165908,True,2011,61,0.636,0.901,1,-7.094,0,0.118,0.119,0.0,0.391,0.836,162.994,hip hop
Keri Hilson,Turnin Me On - Original Dirty,248066,True,2008,41,0.661,0.584,1,-5.09,1,0.061,0.00293,4.82e-06,0.134,0.0949,159.873,"pop, R&B"
Lily Allen,Smile,196893,True,2006,68,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,pop
Jamiroquai,Little L,295400,False,2001,65,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906,pop
Natalie La Rose,Somebody,189906,False,2014,66,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,set()
Offset,Clout (feat. Cardi B),205803,True,2019,68,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,"hip hop, pop"
Dr. Dre,Forgot About Dre,222293,True,1999,79,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,hip hop
Avril Lavigne,Complicated,244506,False,2002,78,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,pop
Edward Maya,Stereo Love - Radio Edit,184573,False,2010,66,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,pop
Ava Max,Sweet but Psycho,187436,False,2018,7,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,pop
DJ Fresh,Gold Dust - Radio Edit,192446,False,2010,63,0.451,0.948,0,-0.74,1,0.147,0.255,0.0,0.392,0.295,176.985,"pop, Dance/Electronic"
Linkin Park,New Divide,268613,False,2009,68,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,"rock, metal"
The Wanted,Chasing The Sun,198800,False,2012,69,0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,"pop, Dance/Electronic"
Jonas Blue,Fast Car,212424,False,2015,67,0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945,"pop, Dance/Electronic"
No Doubt,Underneath It All,302720,False,2001,27,0.729,0.731,4,-4.822,1,0.0684,0.232,1.57e-06,0.391,0.839,138.202,"rock, pop"
Skrillex,Bangarang (feat. Sirah),215253,True,2011,70,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,"hip hop, pop, Dance/Electronic"
Nelly,Hey Porsche,209466,True,2013,57,0.726,0.795,9,-4.653,1,0.029,0.136,0.0,0.698,0.952,115.995,"hip hop, pop, R&B"
Marshmello,Alone,273802,False,2016,71,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,"pop, Dance/Electronic"
Macklemore,Glorious (feat. Skylar Grey),220454,True,2017,74,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,"hip hop, pop"
Mariah Carey,Don't Forget About Us - Radio Edit,233866,False,2005,0,0.7,0.529,10,-6.816,0,0.0395,0.0422,0.0,0.101,0.386,143.555,"pop, R&B"
Mystikal,Shake Ya Ass,256973,True,2000,57,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054,"hip hop, pop"
Ne-Yo,Beautiful Monster,251573,False,2010,57,0.708,0.771,5,-6.99,0,0.131,0.209,5.32e-06,0.277,0.494,128.013,"pop, R&B"
Tame Impala,The Less I Know The Better,216320,True,2015,83,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,metal
Enrique Iglesias,Be With You,219360,False,1999,54,0.683,0.866,1,-5.436,0,0.0329,0.0395,0.00161,0.0483,0.542,121.996,"pop, latin"
Estelle,American Boy,284733,True,2008,78,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,R&B
Baby Bash,Suga Suga,239026,False,2003,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,"hip hop, pop, R&B, latin"
50 Cent,Candy Shop,209106,True,2005,79,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,"hip hop, pop"
Toby Keith,As Good As I Once Was,227840,False,2005,67,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075,country
The Strumbellas,Spirits,203653,False,2016,71,0.556,0.658,0,-6.075,1,0.0265,0.164,0.0,0.113,0.787,80.529,"rock, Folk/Acoustic, pop"
Nickelback,Someday,207466,False,2003,68,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,"rock, metal"
X Ambassadors,Renegades,195200,False,2015,75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,"hip hop, rock, pop"
Lupe Fiasco,Superstar (feat. Matthew Santos),289000,False,2007,64,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,"hip hop, pop"
Taylor Swift,Love Story,236266,False,2008,74,0.617,0.741,2,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,pop
Cardi B,Money,183527,True,2018,73,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,"hip hop, pop"
Alexandra Stan,Mr. Saxobeat,195105,False,2011,0,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,"pop, Dance/Electronic"
Razorlight,America,249760,False,2006,67,0.447,0.568,2,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.933,"rock, pop"
Selena Gomez,Kill Em With Kindness,217906,False,2015,64,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,pop
David Guetta,2U (feat. Justin Bieber),194896,False,2017,67,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,"hip hop, pop, Dance/Electronic"
Ludacris,Runaway Love,280680,True,2006,51,0.405,0.721,1,-6.97,1,0.283,0.329,0.0,0.252,0.815,92.854,"hip hop, pop"
Timbaland,If We Ever Meet Again (Featuring Katy Perry),292706,False,2009,68,0.652,0.605,8,-7.371,1,0.0393,0.00481,0.0,0.0605,0.394,126.091,"hip hop, pop, R&B"
Dizzee Rascal,Bonkers,177573,False,2011,38,0.624,0.977,11,-3.34,0,0.22,0.00615,0.0,0.253,0.74,126.127,"hip hop, pop, Dance/Electronic"
Flo Rida,My House,192190,False,2015,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,"hip hop, pop"
Selena Gomez,Same Old Love,229080,False,2015,69,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,pop
Diddy,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",285586,False,2004,69,0.713,0.471,1,-7.392,0,0.483,0.421,0.0,0.0308,0.779,199.764,"hip hop, pop"
Mary J. Blige,Family Affair,265866,False,2001,76,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,"pop, R&B"
Rixton,Me And My Broken Heart,193733,False,2014,77,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,pop
Klingande,Jubel - Radio Edit,201626,False,2013,50,0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,"pop, Dance/Electronic"
The Weeknd,Call Out My Name,228373,False,2018,80,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,"pop, R&B"
Kehlani,Nights Like This (feat. Ty Dolla $ign),201787,True,2019,74,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,"hip hop, pop, R&B"
Lorde,Team,193058,False,2013,76,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,"pop, Dance/Electronic"
Britney Spears,Womanizer,224400,False,2008,76,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,pop
Ashanti,Happy,262226,True,2002,61,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,"hip hop, pop, R&B"
50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",219400,True,2003,57,0.802,0.863,1,-3.552,1,0.2,0.0199,0.0,0.141,0.873,81.008,"hip hop, pop"
Will Young,Leave Right Now,214733,False,2003,55,0.641,0.445,6,-8.674,1,0.0368,0.145,0.0,0.108,0.383,81.931,pop
Lil Nas X,Old Town Road,113000,False,2019,76,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,"hip hop, pop"
Chris Brown,Loyal (feat. Lil Wayne & Tyga),264946,True,2014,72,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,"hip hop, pop, R&B"
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826,False,2013,71,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,rock
Maroon 5,This Love,206200,False,2002,77,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,pop
Linkin Park,Numb,185586,False,2003,81,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,"rock, metal"
Roger Sanchez,Another Chance,452906,False,2000,50,0.61,0.82,3,-10.029,1,0.0312,0.000211,0.146,0.138,0.45,127.993,Dance/Electronic
Aaliyah,Try Again,284000,False,2002,53,0.797,0.622,6,-5.642,0,0.29,0.0807,0.0,0.0841,0.731,93.02,"hip hop, pop, R&B"
Ronan Keating,Lovin' Each Day,212973,False,2000,58,0.541,0.899,1,-6.261,1,0.0633,0.0178,2.95e-06,0.286,0.829,106.676,"pop, rock"
Christina Milian,AM To PM,231213,False,2001,60,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,"hip hop, pop, R&B"
Shakira,"Whenever, Wherever",196160,False,2001,74,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,"pop, latin"
Missy Elliott,4 My People (feat. Eve),289373,True,2001,49,0.969,0.701,1,-7.503,1,0.156,0.14,0.00161,0.201,0.905,121.392,"hip hop, pop, R&B"
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",192560,False,2014,75,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,"hip hop, pop, Dance/Electronic"
Bruno Mars,Treasure,178560,True,2012,78,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,pop
Kid Ink,Show Me (feat. Chris Brown),217800,True,2014,68,0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,"hip hop, pop"
Basement Jaxx,Romeo,217493,False,2001,0,0.713,0.829,2,-4.171,1,0.0491,0.00769,0.00203,0.139,0.844,126.853,"pop, Dance/Electronic"
Trey Songz,Say Aah (feat. Fabolous),207546,False,2009,54,0.724,0.87,1,-3.614,0,0.113,0.00453,0.0,0.833,0.81,93.01,"hip hop, pop, R&B"
Rudimental,Waiting All Night (feat. Ella Eyre),292586,False,2013,66,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.427,0.281,174.983,"pop, Dance/Electronic"
Meghan Trainor,NO,213506,False,2017,69,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,pop
Huey,"Pop, Lock & Drop It - Video Edit",261026,False,2006,52,0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09,"hip hop, pop"
Rihanna,S&M,243533,False,2010,73,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,"hip hop, pop, R&B"
Blue,If You Come Back,207560,False,2001,58,0.582,0.707,10,-4.487,1,0.0319,0.0822,0.0,0.0467,0.701,78.375,pop
Limp Bizkit,Behind Blue Eyes,269973,False,2003,70,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,metal
Katy Perry,Unconditionally,228878,False,2013,0,0.555,0.729,7,-4.813,1,0.0387,0.00357,0.0,0.209,0.369,129.003,pop
Mr. Probz,Waves - Robin Schulz Radio Edit,208133,False,2014,2,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,"hip hop, Dance/Electronic"
Adele,Hello,295502,False,2015,1,0.471,0.431,5,-6.129,0,0.0342,0.329,0.0,0.0854,0.289,157.98,"pop, R&B"
James Morrison,You Give Me Something,213173,False,2006,64,0.559,0.688,7,-6.496,1,0.114,0.216,0.0,0.0855,0.578,79.753,"pop, R&B"
LL Cool J,Headsprung,267320,False,2004,56,0.718,0.786,0,-5.76,1,0.0284,0.0114,2.5e-05,0.0745,0.465,99.916,"hip hop, pop, R&B"
Nelly Furtado,Maneater,258893,False,2006,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,"hip hop, pop, latin"
Drake,"Hold On, We're Going Home",227880,False,2013,72,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,"hip hop, pop, R&B"
David Guetta,Bang My Head (feat. Sia & Fetty Wap),193333,False,2015,47,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,"hip hop, pop, Dance/Electronic"
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",251033,True,2016,77,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,"hip hop, pop"
Daniel Bedingfield,If You're Not The One,257026,False,2002,58,0.688,0.538,10,-7.608,1,0.0292,0.504,0.0,0.111,0.27,119.998,pop
Mýa,Case Of The Ex (Whatcha Gonna Do),236906,False,2000,59,0.772,0.688,1,-4.715,0,0.0405,0.0548,9.79e-05,0.0725,0.348,98.0,"pop, R&B"
Flo Rida,I Cry,223800,False,2012,60,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,"hip hop, pop"
MARINA,How to Be a Heartbreaker,221493,False,2012,50,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,"pop, Dance/Electronic"
112,It's Over Now,264933,False,2001,57,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,"hip hop, pop, R&B"
