artist,song,year,popularity,danceability,energy,loudness,tempo,genre
Artist 35,Song 35,2008,43,0.756260671639786,0.5535571494546002,-9.872872885945025,100.91102874082432,rock
Artist 36,Song 36,2004,82,0.04353615360760166,0.5524544341401433,-2.9498141519043592,66.48982403418388,classical
Artist 37,Song 37,2004,51,0.24171713281538187,0.8802418589906864,-4.979984837560502,199.6779011362244,hip-hop
Artist 38,Song 38,2005,25,0.4172199526702053,0.03836017820782922,-6.570885024207732,114.06930776265207,jazz
Artist 39,Song 39,2006,74,0.2564372425982492,0.35299331135941314,-9.801004155655852,113.14335962346802,rock
Artist 40,Song 40,2018,58,0.15955904102286889,0.6343411560137066,-0.919795152719205,124.53831295422778,jazz
Artist 41,Song 41,2003,84,0.6224389304829194,0.23487866810495162,-5.928138004450123,180.2884097061066,classical
Artist 42,Song 42,1998,33,0.8147210833115758,0.5950491185893414,-7.676002316580204,164.74982229554934,pop
Artist 43,Song 43,2022,68,0.24515880646150623,0.004045350643397949,-5.967422325421319,84.13698588439244,rock
Artist 44,Song 44,1992,34,0.5389457045854249,0.3378002791869009,-3.7799684156855706,80.79828002434333,pop
Artist 45,Song 45,2004,44,0.48074762253755654,0.8359483227071047,-4.354372466307087,124.17868625405247,pop
Artist 46,Song 46,2013,61,0.7119639969959393,0.999383570374802,-1.0114995989461946,171.1501164046779,classical
Artist 47,Song 47,2019,32,0.8151738435036574,0.8944517143623892,-1.2834326360555401,174.5293658043717,classical
Artist 48,Song 48,2011,51,0.8548594532396296,0.6263615511385641,-5.479638038976678,100.22947833625204,classical
Artist 49,Song 49,1998,87,0.44886563106864463,0.5036556113761416,-7.029338465053697,188.3579187087655,classical
Artist 50,Song 50,1995,75,0.2693770546490598,0.5751652504729494,-2.3543395343532314,186.6340899181698,rock
Artist 51,Song 51,2010,51,0.9532698351934676,0.9923598917352043,-2.744810099451599,91.23671335409112,rock
Artist 52,Song 52,2018,69,0.6589423342297657,0.5693696975920828,-8.072781495645946,120.96235351889416,rock
Artist 53,Song 53,2007,81,0.975113187457698,0.0016291945895010596,-1.3642931342353393,194.74693159065802,rock
Artist 54,Song 54,2022,45,0.5703081310955471,0.46723526215267497,-5.917066082795126,162.74401514168432,pop
Artist 55,Song 55,1998,44,0.1127953929959179,0.3380018313854187,-9.620548853093307,186.05951258154005,classical
Artist 56,Song 56,2003,96,0.18921618378203064,0.5240037016677592,-1.0714716087726242,124.99259557051492,classical
Artist 57,Song 57,2006,38,0.5276682389054965,0.7848305400072445,-7.617411286079338,71.9987444114002,classical
Artist 58,Song 58,2008,85,0.7711797505889239,0.856596465495338,-2.6092647373862814,170.78533642667009,hip-hop
Artist 59,Song 59,2020,72,0.7245904312375285,0.9860104031905479,-7.4440796795775634,172.0206649376981,classical
Artist 60,Song 60,2002,20,0.35504842753969257,0.24294915971503128,-9.235425785143757,101.24487761450554,classical
Artist 61,Song 61,2010,66,0.011277254702110828,0.06193641079440393,-4.0436407210575425,153.5805662901942,hip-hop
Artist 62,Song 62,2020,70,0.19829009372047268,0.8831698218443141,-1.7301692478295756,125.35962049338434,classical
Artist 63,Song 63,2007,72,0.7340841471307792,0.24689311029245287,-0.20728402702644821,97.01740662300071,rock
Artist 64,Song 64,2012,45,0.6461362060427147,0.24853095833716599,-2.954068082395996,86.26491825583906,rock
Artist 65,Song 65,1999,82,0.26327608256575274,0.730287811761985,-2.787963978054626,176.50108506694315,jazz
Artist 66,Song 66,2011,31,0.9315376294834773,0.9720009492822071,-1.1356189700930148,184.31348682790474,pop
Artist 67,Song 67,1999,73,0.17641142483340078,0.886918941299325,-8.387570460730544,164.50540940875496,hip-hop
Artist 68,Song 68,1994,56,0.9419384127683177,0.4126300773627004,-1.2569671764173798,168.2021951973444,classical
Artist 69,Song 69,1990,61,0.7841000057354915,0.1612123532515869,-4.402533640203625,195.6210439188997,classical
Artist 70,Song 70,2002,59,0.9618868724730905,0.6749027964676393,-4.7157541907137555,194.1567031634099,classical
Artist 71,Song 71,1999,83,0.739506573295744,0.008543005456841946,-6.510070633413206,177.90018671426589,pop
Artist 72,Song 72,1996,89,0.8084923929232739,0.826029348770459,-1.5342556392308833,135.24652390289816,hip-hop
Artist 73,Song 73,2002,26,0.5885604814780256,0.3876672441306762,-4.804772473776223,125.1611177871692,pop
Artist 74,Song 74,1996,46,0.304165170647524,0.27406538098757993,-6.433777085406012,159.4679875406891,rock
Artist 75,Song 75,2017,35,0.038183701364980616,0.4713909787340278,-3.8347553959747405,70.19002509765627,classical
Artist 76,Song 76,2021,57,0.8790289170770598,0.5649254553984171,-9.039441815537138,127.61563160264876,jazz
Artist 77,Song 77,2011,66,0.20991792705483348,0.24462012773885378,-9.423571105554581,71.99197252699287,classical
Artist 78,Song 78,2004,23,0.5542905136104359,0.4524571503583946,-3.3177887336841527,193.8303999863848,hip-hop
Artist 79,Song 79,2011,60,0.23270695762196147,0.2391408203854971,-2.8870091151738837,127.31241162190604,rock
Artist 80,Song 80,2020,26,0.3440770214714207,0.5305116585322127,-3.22864339604717,67.63495259673627,classical
Artist 81,Song 81,1997,37,0.23239065444097384,0.7965967229536172,-7.856853467112607,181.6895846608719,classical
Artist 82,Song 82,1998,84,0.6138102195570093,0.3988594398264552,-6.73424770980517,89.85253345432656,jazz
Artist 83,Song 83,2019,33,0.1252821859740424,0.0800565136285527,-3.255209516513686,145.47515372602425,rock
Artist 84,Song 84,2016,80,0.3244184995485887,0.22392066819377143,-4.859872101658506,139.2947167124055,classical
Artist 85,Song 85,1998,67,0.1771770456470858,0.11656014946710569,-0.5997404987563044,88.34100310851834,rock
Artist 86,Song 86,1992,37,0.6300052777668548,0.9169353493528505,-9.614667188563395,92.41138011687389,rock
Artist 87,Song 87,1993,51,0.12620290548534885,0.6041066567145125,-6.979364029268613,137.13998062644737,rock
Artist 88,Song 88,2002,79,0.8416126021269054,0.6529697983308547,-3.4001722131704053,73.06194964284924,jazz
Artist 89,Song 89,2012,47,0.27164515176893933,0.0644982595249961,-2.9617155650803095,116.81772545714873,jazz
Artist 90,Song 90,1991,78,0.3001811653617372,0.016567763129197832,-6.0635104415380505,72.04389467416574,hip-hop
Artist 91,Song 91,2010,62,0.06495596848573404,0.056587157507233976,-6.383124032538471,123.84294377773395,jazz
Artist 92,Song 92,2008,61,0.6195875471509662,0.7407313697266946,-2.0457851210692146,139.00518476977328,hip-hop
Artist 93,Song 93,2013,87,0.06461468128658521,0.1275050141557943,-2.3612844830865223,168.19363418298525,hip-hop
Artist 94,Song 94,2015,45,0.4317710985063704,0.622099777580949,-1.629695533205588,172.72014903188102,classical
Artist 95,Song 95,1990,59,0.02471856492050284,0.4693134762081007,-4.160311962038962,167.66562716369998,classical
Artist 96,Song 96,1995,95,0.22422758652797004,0.39794497377475413,-9.919500635144814,147.8338699892405,rock
Artist 97,Song 97,2008,73,0.7843514511093439,0.06620480660965267,-8.685037575580353,74.89913852612983,classical
Artist 98,Song 98,2022,41,0.6649117952131534,0.46047537887537127,-7.381157852726251,189.12020738542995,hip-hop
Artist 99,Song 99,2016,82,0.08019968738521,0.4430545616721615,-3.14852702937535,179.5690826680348,pop
Artist 100,Song 100,2018,78,0.7213910531384444,0.4367930861065441,-0.6956116449365322,109.43520558658126,classical
Artist 101,Song 101,1994,76,0.3458325298480236,0.37459799199863675,-2.751508484292515,94.07326171267212,pop
Artist 102,Song 102,1996,33,0.6684143436163842,0.03989722771671822,-0.4750703054601182,176.99926607876193,hip-hop
Artist 103,Song 103,1990,53,0.4123682917303163,0.6588469829201408,-8.8096489862107,190.1521043123735,jazz
Artist 104,Song 104,2020,56,0.026916979753020764,0.43035244350775703,-4.458198950976043,139.14001785419828,hip-hop
Artist 105,Song 105,2000,84,0.9791151983946316,0.21913089628936422,-2.955610939076619,146.54812068306094,hip-hop
Artist 106,Song 106,1996,59,0.8198700621314172,0.24689851406427576,-5.947468175879972,65.67947026996127,rock
Artist 107,Song 107,2019,34,0.010222718111536966,0.38665671658827094,-7.207862124885864,132.5515992646654,hip-hop
Artist 108,Song 108,2007,23,0.7225046760681847,0.8893805384713362,-0.6507081209742651,72.28457509672992,rock
Artist 109,Song 109,1991,30,0.10244255843734185,0.21998404735447863,-3.9985200931161016,103.94726167193872,jazz
Artist 110,Song 110,2013,21,0.4185954431037642,0.5912492622593979,-6.742474795592072,138.57580156870063,rock
Artist 111,Song 111,2006,47,0.5124685246254134,0.1286042605488419,-9.101215126740628,78.33211152644157,rock
Artist 112,Song 112,1991,60,0.411978221858201,0.45974093055539,-7.5076823339088214,120.0590061339721,classical
Artist 113,Song 113,2017,33,0.17047497683694568,0.7639298994079958,-0.8459828765625232,179.22375802874612,rock
Artist 114,Song 114,2018,67,0.950823508451323,0.6413017400031032,-4.60017607353708,190.14103689626003,rock
Artist 115,Song 115,1995,76,0.27474168283799627,0.19028424036624547,-8.017205646074398,137.1285676325964,hip-hop
Artist 116,Song 116,2015,93,0.6710575863348842,0.9592641716556288,-4.597671582751179,119.1731398279213,jazz
Artist 117,Song 117,2016,95,0.8034964889394203,0.5496083718799702,-3.2410499477766823,84.071575589812,pop
Artist 118,Song 118,2003,57,0.21074644281077248,0.7961303344552693,-2.973061892722935,119.00845686695527,pop
Artist 119,Song 119,2022,75,0.26677417033219863,0.7130801378323565,-8.804937628626078,150.62392997413968,hip-hop
Artist 120,Song 120,1995,66,0.8026354040924052,0.6439100782054195,-6.163041746263939,176.22902780854776,pop
Artist 121,Song 121,1993,65,0.07932837977937135,0.8927569890680536,-2.7024211465495647,168.42247767146063,rock
Artist 122,Song 122,2007,40,0.5068297280543685,0.1580610943000872,-4.652408562607974,129.1562970715479,rock
Artist 123,Song 123,2020,23,0.8476204348255492,0.9523820835209214,-1.477680293108186,178.29858105250815,rock
Artist 124,Song 124,1996,57,0.3014451371549497,0.09682079818423928,-6.465771064742142,84.38895380051875,pop
Artist 125,Song 125,2008,62,0.21724396283715275,0.5647545025179221,-3.925849892508875,121.8879607748118,hip-hop
Artist 126,Song 126,2014,64,0.3166974821484262,0.4232965409010814,-1.4608769028894137,175.8638116540643,classical
Artist 127,Song 127,1997,23,0.7752176734137309,0.7238506052465208,-6.587726976484371,158.4898674650749,classical
Artist 128,Song 128,1992,44,0.6274004561793383,0.6018764664937725,-1.5526019995928468,150.48421917795872,jazz
Artist 129,Song 129,1999,64,0.008574364729123651,0.5508642442033559,-5.122670250816894,62.252880306381144,hip-hop
Artist 130,Song 130,2011,27,0.9793257796014383,0.8483838803241499,-1.0094781906906096,196.4221100191999,classical
Artist 131,Song 131,2014,94,0.18591883521511743,0.29599550816404396,-7.427177368414814,154.99272020862395,classical
Artist 132,Song 132,1996,75,0.4923518157502703,0.8771707711012368,-9.312416935374552,141.8079335861965,jazz
Artist 133,Song 133,1994,99,0.3513866925720319,0.6090138115162788,-5.714212167941742,177.13336278798897,rock
Artist 134,Song 134,2017,80,0.5176810987975184,0.5523892520921382,-8.478071235284798,157.7553268992084,pop
Artist 135,Song 135,2004,40,0.8895432720915513,0.7730454305513247,-2.0842826037011886,188.09252792585238,hip-hop
Artist 136,Song 136,1998,36,0.7218089707097646,0.25489553811166465,-8.381267952889411,196.39981922643062,rock
Artist 137,Song 137,1991,44,0.8590987540543861,0.3731827822602647,-6.326729970095037,134.08430412589178,jazz
Artist 138,Song 138,2006,73,0.9729564257286644,0.24151641868228668,-3.893674797206886,159.0697883900789,pop
Artist 139,Song 139,1990,42,0.8737454794772126,0.7567314478948864,-2.462235858992657,123.78093564897404,rock
Artist 140,Song 140,2013,44,0.1283627627917313,0.2977599129534193,-8.696832637294312,137.05439271835104,pop
Artist 141,Song 141,2020,99,0.8049761242495564,0.9602294109669943,-5.836295041930822,155.17744893446428,pop
Artist 142,Song 142,1990,66,0.39769653434077623,0.08267991939790664,-4.764277257407993,64.55196386687015,classical
Artist 143,Song 143,2022,24,0.4034778664446288,0.905934609284285,-6.839689694209811,163.6765454615832,classical
Artist 144,Song 144,2005,61,0.37423883820341686,0.6451752402669944,-5.64863160906792,148.45919290566255,rock
Artist 145,Song 145,2002,91,0.9895704021595059,0.5523035574084845,-4.204647961606348,197.64212058086653,rock
Artist 146,Song 146,1998,57,0.8390106728377382,0.3776458753362557,-8.992432762431857,122.00977211990251,rock
Artist 147,Song 147,2016,93,0.835671040921373,0.6671986969751776,-6.630017463365783,101.59114798547775,classical
Artist 148,Song 148,1992,33,0.7455957001507519,0.1961855615208421,-0.03630861085257564,101.48410880655291,rock
Artist 149,Song 149,2015,85,0.7663961065012301,0.1772504581678428,-9.882922379272424,93.34385634870671,classical
Artist 150,Song 150,2003,49,0.22030048769292254,0.3840750437519914,-0.9252070744297853,155.53008234279037,classical
Artist 151,Song 151,2000,76,0.07203348981041702,0.23819479092471696,-5.648680009324513,114.7993819961941,pop
Artist 152,Song 152,2006,50,0.28779803776182544,0.6434895599537033,-2.1228072924124763,188.06678527822427,rock
Artist 153,Song 153,2022,39,0.4252171127270479,0.47930911957677,-2.5794417031547114,122.58680557522564,pop
Artist 154,Song 154,2001,49,0.9147093645097057,0.9086432083168647,-7.431847902679696,180.3184473300982,classical
Artist 155,Song 155,1991,76,0.8833742914322983,0.8586366850195358,-4.806345704765839,160.4592667221752,pop
Artist 156,Song 156,1994,47,0.15685995562710386,0.14486335667420214,-2.4989051781035867,194.20288601284045,pop
Artist 157,Song 157,2020,40,0.23030692348871706,0.11988427182561368,-8.075533034680145,185.86747017725645,rock
Artist 158,Song 158,1994,80,0.9283713277562294,0.059154066672891026,-6.460594686441644,86.38459857356708,hip-hop
Artist 159,Song 159,2018,28,0.8683917803195161,0.6690068177009147,-3.1694319580663697,154.1945087172224,jazz
Artist 160,Song 160,2001,38,0.9551065681484235,0.1680552742688891,-1.040573124848816,163.97752958338276,pop
Artist 161,Song 161,2011,34,0.5447770082811852,0.5221584193989014,-4.204088995291797,188.73825813236948,rock
Artist 162,Song 162,2021,76,0.12200032027666996,0.3219166546934432,-4.189854015529724,80.74132669450655,rock
Artist 163,Song 163,1999,49,0.021980652431711767,0.7557397674298897,-3.7908798340418333,67.94099158906015,classical
Artist 164,Song 164,2020,59,0.9649510802588944,0.17073012146273125,-4.344623246022934,171.4979176437913,hip-hop
Artist 165,Song 165,2019,87,0.3456935786591726,0.35785551383573866,-8.873661167307759,143.8250525637122,classical
Artist 166,Song 166,2016,80,0.13635574097954184,0.09015102400879027,-5.38480502767693,187.8233996066054,jazz
Artist 167,Song 167,2013,65,0.7969451177669666,0.5980712718034258,-3.790965155913618,78.62059373291649,hip-hop
Artist 168,Song 168,2016,27,0.5814672616163945,0.3212853428759719,-1.764469094250586,121.64158049033838,hip-hop
Artist 169,Song 169,1993,37,0.03970901103720337,0.33908017050902717,-4.509479436997942,160.33294004193294,pop
Artist 170,Song 170,2014,43,0.04848891707998759,0.675066848399434,-0.270475030612646,158.21827419374347,classical
Artist 171,Song 171,2015,56,0.7168510145490731,0.036705352799391244,-2.510666729035849,147.6008925812066,pop
Artist 172,Song 172,1994,84,0.37814237902322134,0.5414183220355955,-2.781503987386646,81.57031475555887,pop
Artist 173,Song 173,2009,99,0.9030619972857662,0.01883472878962944,-6.085127963302948,161.46244577571156,rock
Artist 174,Song 174,2013,90,0.24695706833918019,0.4128239995794699,-4.24201652291128,112.28833289983451,jazz
Artist 175,Song 175,2010,52,0.22408221476725187,0.44062474516879735,-4.033325154838487,91.76949647185896,pop
Artist 176,Song 176,1990,69,0.4010506990785875,0.5170139158476517,-0.7454669539448915,107.00655947676799,classical
Artist 177,Song 177,1999,45,0.43942405354183045,0.024678206242475853,-3.1776654794494306,151.9521531407517,jazz
Artist 178,Song 178,1998,23,0.2751914468095813,0.7165117128474575,-0.865610728735362,175.72258506957104,jazz
Artist 179,Song 179,2016,37,0.3539440477105671,0.4469054232101235,-9.876372441530522,163.21619448045112,classical
Artist 180,Song 180,2004,67,0.20379130534399093,0.007157048401085886,-5.064708376182077,70.0157681765315,jazz
Artist 181,Song 181,1990,96,0.21312641522721842,0.3713004256622491,-6.866259644704807,189.6858759689025,classical
Artist 182,Song 182,2001,38,0.8373563543910446,0.15032211703285148,-4.922537979922095,127.52249953926689,pop
Artist 183,Song 183,2000,40,0.45118397185301673,0.023535522152334676,-5.158807083987288,159.19522407798897,jazz
Artist 184,Song 184,2021,67,0.9278990269565476,0.1676093574761066,-9.738672930468997,114.2287761944452,pop
Artist 185,Song 185,2002,33,0.5675536821119938,0.5777508972072078,-4.039136800885289,115.95764505154725,rock
Artist 186,Song 186,2008,57,0.20932447487039363,0.8782613806628221,-3.0200666101202245,194.93364990267,pop
Artist 187,Song 187,2006,65,0.508253989437721,0.8106944936441646,-9.345642462872203,164.48666186769162,jazz
Artist 188,Song 188,2012,96,0.26831633597126303,0.2269255739438577,-4.180387095620299,90.4337185401444,hip-hop
Artist 189,Song 189,2022,32,0.5030607065197681,0.3920083437669216,-5.681060946486989,99.5082924035535,pop
Artist 190,Song 190,2014,21,0.905048688623802,0.07699631378586602,-8.558806092195377,186.4597828411541,hip-hop
Artist 191,Song 191,1990,78,0.9050388836371404,0.7965339674977023,-9.247224809552407,106.22082892227506,rock
Artist 192,Song 192,1994,30,0.8239631270574773,0.9640078123584571,-1.0897749749585302,142.68264757141844,rock
Artist 193,Song 193,2005,29,0.7380142629775103,0.8741457904760415,-5.180885566057121,175.7617085060208,rock
Artist 194,Song 194,2003,52,0.02677856420556235,0.48536912780334773,-4.502263883646405,176.53873730799967,classical
Artist 195,Song 195,2016,29,0.18116117075393712,0.7248329487744485,-6.623821471135319,61.174335137967745,classical
Artist 196,Song 196,1999,44,0.779053434506488,0.6240864740576242,-8.306765913567304,85.46487491088452,rock
Artist 197,Song 197,1994,98,0.6307523672999655,0.6947920625663616,-3.0317232896289497,139.24743929761294,rock
Artist 198,Song 198,1990,82,0.004879503368021232,0.36044251990186615,-6.682122546290281,60.38483433645322,jazz
Artist 199,Song 199,2017,96,0.6235157100683468,0.7090366566680422,-4.192082537226543,81.60860387372392,classical
Artist 200,Song 200,2017,75,0.016685890096753364,0.33894096358635917,-9.948670195663865,177.90805402904095,classical
Artist 201,Song 201,2010,63,0.5337037969334898,0.6069057652469887,-8.23031684182767,110.68519142226486,pop
Artist 202,Song 202,2000,73,0.5721083398456092,0.761538972685856,-8.754465595652976,167.85182057832435,hip-hop
Artist 203,Song 203,2006,69,0.0829198603629292,0.46801193724230017,-1.3601527335076895,157.56684273829154,hip-hop
Artist 204,Song 204,1998,28,0.8226143482726327,0.1371858365204529,-5.834165851556419,92.5417527181819,jazz
Artist 205,Song 205,2018,86,0.23796966122093832,0.9493171240711273,-8.809876136966725,156.6402295018139,pop
Artist 206,Song 206,1993,74,0.4606473269080842,0.29080608017067355,-6.701048892354587,151.12493700574157,hip-hop
Artist 207,Song 207,1994,31,0.009139335341592392,0.32780266002251246,-8.008347160831452,109.32189328843279,pop
Artist 208,Song 208,2008,63,0.37534714093737653,0.7534648028637742,-1.5336123793380239,98.883993646667,rock
Artist 209,Song 209,2016,21,0.5268621817277915,0.8377337941952077,-5.8731552993300795,111.56091513437369,pop
Artist 210,Song 210,2010,29,0.3378811695137768,0.3011806639877127,-5.320205881397211,154.99805975028556,hip-hop
Artist 211,Song 211,1991,33,0.7789199498892856,0.41409010318970196,-9.474047038085535,180.00296972890996,hip-hop
Artist 212,Song 212,2016,27,0.34520337273108337,0.7842653372523045,-8.547142652108642,192.956424419903,hip-hop
Artist 213,Song 213,2006,39,0.6730008278143803,0.22829551909685686,-8.92620992287425,101.99721403450314,classical
Artist 214,Song 214,2014,64,0.752740467679613,0.26915919397615506,-7.129860134082473,147.47422663588964,jazz
Artist 215,Song 215,2007,77,0.09742870132409598,0.6620697625466224,-1.1157984320999255,125.8949061116168,classical
Artist 216,Song 216,2019,98,0.09192381991760734,0.6981013425365915,-4.308342090233785,131.35881109331916,classical
Artist 217,Song 217,2002,63,0.9760944263631267,0.29636438196999726,-0.3609536745129276,178.5840599077692,hip-hop
Artist 218,Song 218,2003,84,0.19206355614278803,0.05623729783507159,-5.440639460291025,141.15117726293028,rock
Artist 219,Song 219,1993,22,0.35371127976642425,0.9222184625623591,-4.789360493523702,86.73337530619887,jazz
Artist 220,Song 220,2019,42,0.4858615968351273,0.8322812757201907,-6.449346680109429,134.3660417351533,rock
Artist 221,Song 221,2013,85,0.9374293517563973,0.5188184615452998,-3.495749857855772,67.98898816895736,jazz
Artist 222,Song 222,2011,73,0.8298030190473992,0.8277798951694632,-9.537711550885966,87.40282082183475,pop
Artist 223,Song 223,1990,80,0.5847481543319791,0.2400552068030577,-1.653626649548837,148.79253841262704,classical
Artist 224,Song 224,2015,82,0.5380553140683129,0.0015203228617928222,-8.182678677103292,182.46380650255497,hip-hop
Artist 225,Song 225,1990,68,0.9066282230540493,0.49776685330236425,-6.056480656230065,83.31945781694864,rock
Artist 226,Song 226,2015,82,0.9810522811185944,0.16133429555554246,-2.4715452110482596,92.47281470057054,rock
Artist 227,Song 227,1992,40,0.9788306371436565,0.8986777989392833,-5.389750728258214,183.66905810659847,jazz
Artist 228,Song 228,2015,28,0.3554051444704619,0.28717420243324554,-2.5363649355684252,199.38644111738398,jazz
Artist 229,Song 229,2000,62,0.8414484998441429,0.15259003463691745,-4.79905256700147,71.54393812573144,rock
Artist 230,Song 230,2004,56,0.5475764625372495,0.48096049850410305,-9.369511157198595,177.19783489041848,rock
Artist 231,Song 231,2018,92,0.8364732694352157,0.481085494959966,-1.4700416836975432,84.23993343088165,jazz
Artist 232,Song 232,1997,51,0.7252077786421469,0.8510408449269928,-8.74630223023699,166.6555668263283,pop
Artist 233,Song 233,1995,21,0.9990132205886383,0.7557070029596284,-4.1586873347325914,135.72648638562185,pop
Artist 234,Song 234,2022,81,0.4309388706551638,0.7487595320336418,-7.2880985006406185,106.37590174778292,pop
Artist 235,Song 235,2021,78,0.5473032520031265,0.6138202301702751,-4.875521254822923,184.88868358164518,rock
Artist 236,Song 236,2014,42,0.8910623308162057,0.7236655080338386,-2.9390301765401103,171.1402247858691,rock
Artist 237,Song 237,2016,48,0.4753747365871177,0.10833846997050234,-2.25700675549096,64.97754124350895,classical
Artist 238,Song 238,2018,98,0.9734172276010121,0.961127299762375,-0.902353138854421,115.95416070632442,hip-hop
Artist 239,Song 239,2003,47,0.11623751281305605,0.983843979635653,-9.638042276459988,193.4180644487941,hip-hop
Artist 240,Song 240,1999,63,0.06499173166610894,0.200143259203298,-7.116287874149839,66.41943883736529,jazz
Artist 241,Song 241,2014,37,0.33917461957256223,0.1147737941333058,-7.7475494131815035,119.35244602510627,rock
Artist 242,Song 242,2000,88,0.38151541222685903,0.26877389338568336,-2.518798876249856,126.5499032331047,classical
Artist 243,Song 243,1997,38,0.2159905891885019,0.8559090987357978,-2.483712007544513,181.62340877506256,pop
Artist 244,Song 244,2021,61,0.5233177736947807,0.12062681415389098,-2.271202074430536,190.12733657102825,jazz
Artist 245,Song 245,2022,31,0.8399167619962675,0.5784440071837572,-7.432594120054889,85.09668049203123,pop
Artist 246,Song 246,2002,39,0.1602707409411238,0.004019223989551457,-0.9251727775507046,65.2628463094233,hip-hop
Artist 247,Song 247,2007,56,0.6753808171411679,0.6052804348196299,-2.2062080941185824,86.00020753433537,classical
Artist 248,Song 248,2004,79,0.9091247306634068,0.10226541122508881,-2.848347246531395,76.2752331860694,hip-hop
Artist 249,Song 249,1994,26,0.05327069356811098,0.06411811816557356,-4.706109599931375,76.3158017933802,pop
Artist 250,Song 250,2016,72,0.6768704504426345,0.8826403421840223,-7.640950630832552,176.90251946966447,classical
Artist 251,Song 251,1993,26,0.6405577340616544,0.4601113759473128,-6.239243654007282,80.57388181460713,hip-hop
Artist 252,Song 252,1995,38,0.14207131448592702,0.4706948353764847,-1.7259289902436272,65.50803279289694,classical
Artist 253,Song 253,1991,36,0.1381975662175936,0.11309979067605425,-1.070210319746895,76.57657543080694,classical
